_id,SectionID,Highway,DIR,FROM_Distance,TO_Distance,PCI,DMI,IRI,Pave_Type,Pavement_Section_From,Pavement_Section_To,FUNC_CLASS
1601,,542,B,15.749,24.406,60.81,7.47,3.49,ST,MINDEMOYA 1KM E OF JCT 551,MINDEMOYA-1.0 KM E OF E JCT HWY 551,LOC
1602,,542,B,24.406,27.258,84.4,9.17,2.27,AC,MINDEMOYA-1.0 KM E OF E JCT HWY 551,1.5 KM W OF E JCT HWY 551,LOC
1603,,542,B,27.258,35.896,75.6,9.28,3.76,ST,1.5 KM W OF E JCT HWY 551,W JCT SEC HWY 551 (DRYDENS CORNERS),LOC
1604,,542,B,35.896,42.025,77.46,9.54,3.85,ST,W JCT SEC HWY 551 (DRYDENS CORNERS),PERIVALE RD EAST - SPRING BAY,LOC
1605,,542,B,42.025,50.211,66.1,7.82,3.1,ST,PERIVALE RD EAST - SPRING BAY,OLD MILL/EVERGREEN DR,LOC
1606,,542,B,50.211,58.66,73.1,8.19,2.43,ST,OLD MILL/EVERGREEN DR,8.3 W OF OLD MILL/EVERGREEN DR,LOC
1607,,542,B,58.66,69.6,70.24,8.87,4.07,ST,8.3 W OF OLD MILL/EVERGREEN DR,SECONDARY HWY 540,LOC
1608,,542,B,0,2.4,79.97,8.94,2.41,ST,SEC HWY 542,TEHKUMMAH TWP RD L10-11,LOC
1609,,546,B,0,0.581,79.42,8.76,1.76,AC,IRON BR - HWY 17,0.3 KM N OF JOHN ST - IRON BR,LOC
1610,,546,B,0.581,10.9,70.73,9.42,3.82,ST,0.3 KM N OF JOHN ST - IRON BR,SEC HWY 554,LOC
1611,,546,B,10.9,25.939,78.89,9.23,3.08,ST,SEC HWY 554,13.7 KM N OF JCT HWY 554,LOC
1612,,546,B,25.939,47.328,79.37,9.23,2.99,ST,13.7 KM N OF JCT HWY 554,35.7 KM N OF JCT HWY 554 (LAJOULE CK BR),LOC
1613,,546,B,47.328,64.082,78.48,9.64,3.83,ST,35.7 KM N OF JCT HWY 554 (LAJOULE CK BR),JCT HWY 639,LOC
1614,,546,B,64.082,76.57,76.69,9.63,4.13,ST,JCT HWY 639,MOUNT LAKE (END OF HWY),LOC
1615,,547,B,0,5.6,83.26,9.13,1.69,AC,HWY 101,CEDAR ST - HAWK JCT,LOC
1616,,548,B,0,5.5,82.57,9.3,1.99,AC,HWY 17,0.3 E OF KENT S CORNERS SEC HWY 548,LOC
1617,,548,B,5.5,15.007,84.97,9.64,2.08,AC,0.3 E OF KENT S CORNERS SEC HWY 548,BASE LINE ROAD,LOC
1618,,548,B,15.007,17.706,74.24,8.73,3.11,ST,BASE LINE ROAD,HILTON BEACH S LTS 0.1 K PAST SPRUCE ST,LOC
1619,,548,B,17.706,42.074,75.18,9.2,3.7,ST,HILTON BEACH S LTS 0.1 K PAST SPRUCE ST,1.9 KM W OF REED'S RD-5TH SD RD,LOC
1620,,548,B,42.074,56.416,63.97,7.79,3.44,ST,1.9 KM W OF REED'S RD-5TH SD RD,I LINE RD (TWO TREE CK BR),LOC
1621,,548,B,56.416,68.356,80.22,9.67,3.56,ST,I LINE RD (TWO TREE CK BR),RICHARD'S LANDING W LTS,LOC
1622,,548,B,68.356,69.443,94.37,9.68,1.34,AC,RICHARD'S LANDING W LTS,100M N OF ARTHUR ST,LOC
1623,,548,B,69.443,74.999,87.12,9.61,1.75,AC,100M N OF ARTHUR ST,KENT'S CORS-SEC HWY 548,LOC
1624,,550,B,11.177,12.708,94.41,9.6,0.77,AC,SAULT STE MARIE W LTS,SEC HWY 565,LOC
1625,,550,B,12.708,20.4,93.54,9.62,0.91,AC,SEC HWY 565,GROS CAP END OF HWY,LOC
1626,,551,B,0.339,1.34,83.08,9.51,2.78,ST,OLD GOVERNMENT ROAD - PROVIDENCE BAY,MINDEMOYA RIVER BRIDGE,LOC
1627,,551,B,1.34,2.672,71.34,8.39,2.39,AC,MINDEMOYA RIVER BRIDGE,FIRE HALL RD (W),LOC
1628,,551,B,2.672,6.894,57.74,7.46,4.03,ST,FIRE HALL RD (W),W JCT SEC HWY 542,LOC
1629,,551,B,17.2,29,86.4,8.99,1.1,AC,E JCT SEC HWY 542-MINDEMOYA,WEST BAY-SEC HWY 540,LOC
1630,,552,B,0,5.75,80.96,8.4,1.12,AC,SEC HWY 556,0.3KM W OF GOULAIS RIVER BRIDGE,LOC
1631,,552,B,5.75,8.678,66.71,7.5,1.94,AC,0.3KM W OF GOULAIS RIVER BRIDGE,3.3 KM W OF GOULAIS R BR,LOC
1632,,552,B,8.678,11.905,63.07,7.6,2.54,AC,3.3 KM W OF GOULAIS R BR,HWY 17,LOC
1633,,552,B,11.905,17.166,91.52,9.54,1.08,AC,HWY 17,GOULAIS MISSION RD -FENWICK TWP,LOC
1634,,552,B,17.166,18.5,73.49,9.52,3.51,ST,GOULAIS MISSION RD -FENWICK TWP,GRANT'S RD - FENWICK TWP,LOC
1635,,554,B,0,5.965,67.71,7.73,2.66,ST,SEC HWY 546,BELLS FALLS BR(LITTLE WHITE R),LOC
1636,,554,B,5.965,16.6,70.44,7.96,2.54,ST,BELLS FALLS BR(LITTLE WHITE R),HWY 129,LOC
1637,,556,B,0,4.406,88.9,9.2,1.02,AC,HEYDEN - HWY 17,SEC HWY 552,LOC
1638,,556,B,4.406,15.921,65.44,6.9,1.39,AC,SEC HWY 552,0.4 KM W OF ACR CROSSING,LOC
1639,,556,B,15.921,25.49,71.28,7.5,1.33,AC,0.4 KM W OF ACR CROSSING,SEC HWY 532,LOC
1640,,557,B,3.275,7.448,74.45,8.22,2.24,ST,SEC HWY 555,4.1 KM N OF SEC HWY 555,LOC
1641,,557,B,7.448,13.109,66.45,7.92,3.2,ST,4.1 KM N OF SEC HWY 555,0.3 KM N OF CATARACT R BR,LOC
1642,,557,B,13.109,21.7,68.06,7.86,2.81,ST,0.3 KM N OF CATARACT R BR,1.2 KM N OF BOAT LAUNCH RD,LOC
1643,,557,B,21.7,23,70.03,8.06,2.78,ST,1.2 KM N OF BOAT LAUNCH RD,MATINENDA LAKE (END OF HWY),LOC
1644,,558,B,10.068,13.532,66.62,8.37,3.91,ST,3.2 KM W OF HWY 11,6.6 KM W OF HWY 11,LOC
1645,,559,B,0,1.567,73.91,7.76,1.29,AC,HWY 400,390M W OF HWY 7182 (SHEBESHEKONG RD),LOC
1646,,559,B,1.567,8.949,68.14,8.17,2.44,ST,390M W OF HWY 7182 (SHEBESHEKONG RD),8.1M W OF HWY 7182 (DILLON RD),LOC
1647,,559,B,8.949,17.762,70.26,8.15,2.88,ST,8.1M W OF HWY 7182 (DILLON RD),KILLBEAR PROV PARK,LOC
1648,,560,B,0,10.225,79.26,9,2.07,AC,JUNCTION HIGHWAY 11,0.8 KM WEST OF SEC HIGHWAY 573,LOC
1649,,560,B,10.225,24.657,86.81,9.77,2.53,ST,0.8 KM WEST OF SEC HIGHWAY 573,0.8 KM W OF ROBILLARD-TRUAX TWP BDY,LOC
1650,,560,B,24.657,39.982,72.24,8.12,2.47,ST,0.8 KM W OF ROBILLARD-TRUAX TWP BDY,EAST JCT. HWY. 65 - ELK LAKE,LOC
1651,,560,B,40.982,59.535,84.35,9.2,2.04,ST,ELK LAKE-W JCT HWY 65,4.3 KM E OF BEAUTY LAKE RD,LOC
1652,,560,B,59.535,78.702,87.25,9.72,2.36,ST,4.3 KM E OF BEAUTY LAKE RD,1.3KM E OF GOWGANDA E LTS(EVERRETT LAKE RD),LOC
1653,,560,B,78.702,79.914,88.14,9.53,1.52,AC,1.3KM E OF GOWGANDA E LTS(EVERRETT LAKE RD),GOWGANDA E LIMIT,LOC
1654,,560,B,79.914,82.857,85.14,9.39,1.75,AC,GOWGANDA E LIMIT,GOWGANDA W LTS,LOC
1655,,560,B,82.857,90.644,75.95,9.63,3.28,ST,GOWGANDA W LTS,7.8 KM W OF GOWGANDA W LTS,LOC
1656,,560,B,90.644,98.377,80.96,9.63,3.36,ST,7.8 KM W OF GOWGANDA W LTS,15.5 KM W OF GOWGANDA,LOC
1657,,560,B,98.377,108.747,87.49,9.78,2.42,ST,15.5 KM W OF GOWGANDA,25.8 KM W OF GOWGANDA,LOC
1658,,560,B,108.747,122.658,85.43,9.8,2.82,ST,25.8 KM W OF GOWGANDA,39.3 KM W OF GOWGANDA,LOC
1659,,560,B,122.658,130.236,89.71,9.77,2,ST,39.3 KM W OF GOWGANDA,SHINING TREE W ENT,LOC
1660,,560,B,130.236,139.584,88.41,9.74,2.18,ST,SHINING TREE W ENT,LOWER OPIKINIMIK RIVER,LOC
1661,,560,B,139.584,150.222,85.64,9.52,2.33,ST,LOWER OPIKINIMIK RIVER,SECONDARY HIGHWAY 560A,LOC
1662,,560,B,150.222,161.989,70.88,7.96,2.46,ST,SECONDARY HIGHWAY 560A,0.3 KM EAST OF GFP ROAD,LOC
1663,,560,B,161.989,180.781,72.5,8.18,2.53,ST,0.3 KM EAST OF GFP ROAD,JUNCTION 144,LOC
1664,,562,B,0,2.065,76.46,8.62,2.52,ST,JUNCTION HIGHWAY 11,ONR CROSSING,LOC
1665,,562,B,2.065,14.5,75.12,8.71,2.91,ST,ONR CROSSING,JUNCTION HIGHWAY 65,LOC
1666,,563,B,0,5.5,61.12,7.48,3.45,ST,HWY 17,BATCHAWANA BAY -GOVERNMENT DOCK,LOC
1667,,565,B,0.009,1.6,89,9.3,1.13,AC,SEC HWY 550,BASE LINE RD - S.S.MARIE N LTS,LOC
1668,,566,B,0,3.1,73.3,8.3,2.58,ST,MATACHEWAN - HWY 66,CONSOLIDATED MINE RD,COL
1669,,567,B,3.705,11.463,73.51,8.36,2.63,ST,HAILEYBURY-S LTS,0.8 KM S OF SKI CLUB ENTRANCE,LOC
1670,,568,B,0,2.4,59,7.91,4.54,ST,HWY 11,KENOGAMI-ONR X-ING,LOC
1671,,569,B,0,28.3,73.71,8.35,2.58,ST,S JCT HWY 11,N JCT HWY 11 & SEC HWY 624,LOC
1672,,570,B,0,4.452,57.32,7.42,4.04,ST,HWY 11,MAISONVILLE TWP(IN C1-E OF HWY),LOC
1673,,571,B,0,4.5,83.57,9.29,2.33,ST,JUNCTION HIGHWAY 562,SECONDARY HWY 640 - AIRPORT RD,LOC
1674,,571,B,4.5,5.8,52.95,6.38,2.43,AC,SECONDARY HWY 640 - AIRPORT RD,HWY 11 (EARLTON BYPASS),LOC
1675,,572,B,0,8.019,70.31,8.31,3.13,ST,HIGHWAY 11,HOLTYRE MINE ROAD,LOC
1676,,572,B,8.019,16.64,70.45,8.32,3.12,ST,HOLTYRE MINE ROAD,HIGHWAY 101,LOC
1677,,573,B,0,1.078,66.31,8.4,3.07,AC,CHARLTON - SEC HWY 560,1.0KM W OF HWY 560,LOC
1678,,573,B,1.078,9.95,70.33,8.42,3.31,ST,1.0KM W OF HWY 560,9.9 KM N OF SEC HWY 560,LOC
1679,,573,B,9.95,19.705,72.44,8.46,2.99,ST,9.9 KM N OF SEC HWY 560,HWY 11,LOC
1680,,574,B,0,15.9,75.3,8.22,2.08,ST,NOREMBEGA-FOX TWP RD C 1-2,SEC HWY 652,LOC
1681,,575,B,0,18.848,85.43,9.11,1.69,ST,HWY 17,FIELD WEST LIMIT,LOC
1682,,575,B,18.848,20.1,46.99,5.52,3.01,AC,FIELD WEST LIMIT,HWY 64,LOC
1683,,577,B,0,5.203,76.61,8.82,2.83,ST,SHILLINGTON - HWY 101,5.2KM N OF HWY 101,LOC
1684,,577,B,5.203,10.6,72.21,8.6,3.26,ST,5.2KM N OF HWY 101,SOUTH JCT HWY 11,LOC
1685,,579,B,2.3,8.51,73.95,8.52,2.82,ST,COCHRANE N LTS-WESTERN AV,8.6KM N OF JCT HWY 11 & WESTERN AVE,LOC
1686,,579,B,8.51,16.63,74.86,8.29,2.27,ST,8.6KM N OF JCT HWY 11 & WESTERN AVE,16KM N OF JCT HWY 11 & WESTERN AVE,LOC
1687,,579,B,16.63,25.372,72.48,8.1,2.4,ST,16KM N OF JCT HWY 11 & WESTERN AVE,24.3KM N OF JCT HWY 11 & WESTERN AVE,LOC
1688,,579,B,25.372,29.539,64.84,7.73,3.18,ST,24.3KM N OF JCT HWY 11 & WESTERN AVE,GARDINER FERRY,LOC
1689,,580,B,0,12.5,72.89,8.71,3.32,ST,HWY 11,LAKE NIPIGON PARK ENT,LOC
1690,,581,B,0,4.584,62.57,7.54,3.28,ST,HWY 11-REMI LAKE PROV RD,HWY 7181,LOC
1691,,581,B,4.584,10.6,79.43,8.53,1.84,ST,HWY 7181,REMI LAKE PROV PARK,LOC
1692,,582,B,0,6.44,66.58,7.54,2.55,ST,E JCT HWYS 11/17,S JCT HWYS 11/17,LOC
1693,,583,B,0,25.043,65.99,7.47,2.54,ST,MEAD NLY,0.3 KM S OF KENDALL CONC 2 & 3,LOC
1694,,583,B,25.043,31.321,71.83,7.22,1.41,AC,0.3 KM S OF KENDALL CONC 2 & 3,4.6 KM S OF MAIN ST - HEARST,LOC
1695,,583,B,40.935,49.2,77.97,8.66,2.32,ST,3.6 KM N OF HWY 11 - HEARST,END OF HWY,LOC
1696,,584,B,16.408,42.663,81.72,8.72,1.4,AC,1.9 KM N OF BURROUGHS CREEK,19.6 KM N OF FALSE CREEK CULV,COL
1697,,584,B,42.663,69.02,92.26,9.42,0.84,AC,19.6 KM N OF FALSE CREEK CULV,NAKINA - HOWARD CR,COL
1698,,585,B,0,37.14,51.47,5.93,2.66,ST,HWYS 11/17,PINE PORTAGE -END OF HIGHWAY SI,LOC
1699,,586,B,0,5.28,67.7,9.18,5.03,ST,HWY 11,SHELTER BAY - END OF HWY SIGN,LOC
1700,,587,B,0,14.012,60.39,7.18,3.09,ST,HWYS 11/17,SIBLEY PROV PARK BDY,LOC
1701,,587,B,14.012,41.12,55.04,6.93,3.65,ST,SIBLEY PROV PARK BDY,SILVER ISLET - HWY END (SIGN),LOC
1702,,588,B,0,1.788,82.84,8.83,1.39,AC,HWYS 11/17,RIVER RD - PAIPOONGE TWP,LOC
1703,,588,B,1.788,15.16,61.97,7.55,2.53,ST,RIVER RD - PAIPOONGE TWP,HWY 595,LOC
1704,,588,B,15.16,24.073,75.77,8.57,2.57,ST,HWY 595,0.2 KM E OF HWY 590,LOC
1705,,588,B,24.073,28.883,87.43,8.83,1.21,AC,0.2 KM E OF HWY 590,4.6 KM W OF SEC HWY 590,LOC
1706,,588,B,28.883,33.16,61.42,8.1,3.4,ST,4.6 KM W OF SEC HWY 590,SILVER MOUNTAIN - SEC HWY 593,LOC
1707,,588,B,33.16,41.412,72.33,8.39,2.9,ST,SILVER MOUNTAIN - SEC HWY 593,PATTERSON RD - STRANGE TWP,LOC
1708,,588,B,41.412,54.18,69.23,8.66,3.91,ST,PATTERSON RD - STRANGE TWP,0.8 KM W OF ROUND LAKE RD. (HWY.ENDS),LOC
1709,,589,B,3.922,11.859,88.3,9.05,0.92,AC,3.9 KM NORTH OF HWY 102,0.3 KM N OF SEC HWY 591 AT LAPPE,LOC
1710,,589,B,11.859,21.113,83.72,9.07,1.94,ST,0.3 KM N OF SEC HWY 591 AT LAPPE,HOWCUM LAKE ROAD,LOC
1711,,589,B,21.113,29.8,70.69,8.27,3,ST,HOWCUM LAKE ROAD,MARY LAKE ROAD - END OF HWY (MTO SIGN),LOC
1712,,590,B,0,14.116,85.76,8.94,1.13,AC,HWYS 11/17,0.8 KM S OF BOREAL RD,LOC
1713,,590,B,14.116,23.72,86.16,8.82,0.93,AC,0.8 KM S OF BOREAL RD,SEC HWY 588,LOC
1714,,591,B,0,7.86,75.3,8.68,2.83,ST,SEC HWY 589,ISLAND LK STORE RD (TROUT LK RD)-END OF HWY,LOC
1715,,592,B,0,1.551,55.23,6.58,2.37,AC,NOVAR - HWY 11,SAVAGE SETTLEMENT RD,LOC
1716,,592,B,1.551,11.85,69.88,8.76,3,ST,SAVAGE SETTLEMENT RD,0.8KM SOUTH OF HWY 518 (EMSDALE),LOC
1717,,592,B,11.85,12.585,64.21,8.28,3.21,AC,0.8KM SOUTH OF HWY 518 (EMSDALE),HWY 518 (EMSDALE),LOC
1718,,592,B,12.585,14.6,69.4,7.95,2.12,AC,HWY 518 (EMSDALE),DEER LAKE RD (2.0KM N OF HWY 518),LOC
1719,,592,B,14.6,16.492,46.4,6.13,3,AC,DEER LAKE RD (2.0KM N OF HWY 518),N JCT HWY 11,LOC
1720,,593,B,0,8.82,66.9,8.82,4.59,ST,HWY 61,PIGEON R RD,LOC
1721,,593,B,8.82,29.16,58.38,8.04,4.86,ST,PIGEON R RD,ARROW R BR (N) JACKPINE,LOC
1722,,593,B,29.16,38.416,59.7,8.02,4.58,ST,ARROW R BR (N) JACKPINE,9.5KM S OF HWY 588,LOC
1723,,593,B,38.416,47.92,53.5,8.05,5.77,ST,9.5KM S OF HWY 588,SEC HWY 588,LOC
1724,,594,B,0,3.893,62.16,7.52,2.57,AC,E JCT OF HWY 17  (DRYDEN GOVERNMENT RD),DRYDEN WEST LIMITS - 0.2 KM WEST OF GORDON RD,LOC
1725,,594,B,3.893,8.174,88.11,9.18,1.1,AC,DRYDEN WEST LIMITS - 0.2 KM WEST OF GORDON RD,0.1 KM WEST OF JUNCTION HIGHWAY 502,LOC
1726,,594,B,8.174,14.749,69.06,8.5,3.67,ST,0.1 KM WEST OF JUNCTION HIGHWAY 502,0.4 KM W OF PARSON RD,LOC
1727,,594,B,14.749,18.668,67.4,8.47,3.92,ST,0.4 KM W OF PARSON RD,STEPHENSON ROAD (N),LOC
1728,,594,B,18.668,23.416,62.23,8.19,4.41,ST,STEPHENSON ROAD (N),SOUTH MINNITAKI RD,LOC
1729,,594,B,23.416,27.676,75.62,8.72,2.84,ST,SOUTH MINNITAKI RD,0.2 KM WEST OF OJIBWAY DRIVE,LOC
1730,,594,B,27.676,35.619,75.64,9.01,3.31,ST,0.2 KM WEST OF OJIBWAY DRIVE,EAGLE RIVER (CPR CROSSING),LOC
1731,,594,B,35.619,37.66,70.53,8.79,3.88,ST,EAGLE RIVER (CPR CROSSING),WEST JUNCTION HIGHWAY 17,LOC
1732,,595,B,0,20.898,67.17,7.89,3.02,ST,SEC HWY 597,HWY 608 AT SOUTH GILLIES,LOC
1733,,595,B,20.898,27.053,57.51,6.96,3.25,ST,HWY 608 AT SOUTH GILLIES,SEC HWY 588,LOC
1734,,595,B,27.053,39.38,34.62,5,4.2,ST,SEC HWY 588,SEC HWY 590,LOC
1735,,596,B,5.8,6.874,32.31,4.9,3.41,AC,JCT HWY 17A,1.1 KM N OF JCT HWY 17A,LOC
1736,,596,B,6.874,25.594,63.82,7.69,2.44,ST,1.1 KM N OF JCT HWY 17A,11.1 KM N OF HWY 641,LOC
1737,,596,B,25.594,48.21,81.04,9.22,2.67,ST,11.1 KM N OF HWY 641,MINAKI - MTC HWY ENDS SIGN,LOC
1738,,597,B,0,15.38,52.5,6.95,4.14,ST,SEC HWY 608,CLOUD LAKE RD,LOC
1739,,599,B,0,32.49,77.99,8.65,2.3,ST,IGNACE - HWY 17,ENGLISH RIVER BRIDGE,COL
1740,,599,B,32.49,60.219,75.93,8.62,2.62,ST,ENGLISH RIVER BRIDGE,0.5 KM N OF HWY 642,COL
1741,,599,B,60.219,100.253,70.96,7.96,2.44,ST,0.5 KM N OF HWY 642,5.52 KM N OF KEN / TH BAY DIST BNDY,COL
1742,,599,B,100.253,111.86,85.41,9,2.96,ST,5.52 KM N OF KEN / TH BAY DIST BNDY,EADY LAKE ROAD,COL
1743,,599,B,111.86,126.462,85.41,9,2.81,ST,EADY LAKE ROAD,SAVANT LAKE - CNR CROSSING,COL
1744,,599,B,126.462,164.1,76.83,8.72,2.62,ST,SAVANT LAKE - CNR CROSSING,13.7 KM N OF STURGEON R CULVERT,COL
1745,,599,B,164.1,202.061,90.14,9.2,0.83,ST,13.7 KM N OF STURGEON R CULVERT,.4 KM S OF LOW RIVER CULVERT,COL
1746,,599,B,202.061,233.089,69.49,8.07,2.89,ST,.4 KM S OF LOW RIVER CULVERT,S LIMITS OF OSNABURGH 63 (MISKEEGOGAMI F N),COL
1747,,599,B,233.089,241.136,92.26,9.44,0.99,ST,S LIMITS OF OSNABURGH 63 (MISKEEGOGAMI F N),N LTS OF OSNABURGH 63A,COL
1748,,599,B,241.136,256.374,92.66,9.49,1,ST,N LTS OF OSNABURGH 63A,S LTS OF OSNABURGH 63B,COL
1749,,599,B,256.374,267.168,91.94,9.4,0.86,ST,S LTS OF OSNABURGH 63B,N LTS OF OSNABURGH 63B,COL
1750,,599,B,267.168,291.35,71.57,8.45,3.13,ST,N LTS OF OSNABURGH 63B,CENTRAL PATRICIA,COL
1751,,600,B,0,4.981,54.8,6.89,3.63,ST,JUNCTION HIGHWAYS 71/615 & 600,BLACK HAWK (SIFTON TWP RD L 6-7-TAIT RD),LOC
1752,,600,B,42.628,49.4,70.99,7.86,2.27,ST,SECONDARY HIGHWAY 619,BERGLAND - SEC HWY 621,LOC
1753,,600,B,49.4,71.968,65.68,7.5,2.65,ST,BERGLAND - SEC HWY 621,RIVER RD,LOC
1754,,600,B,71.968,87.509,55.27,6.91,3.58,ST,RIVER RD,RAINY RIVER - HWY 11,LOC
1755,,601,B,1.613,10.985,77.47,9.04,3.03,ST,1.6 KM N OF DRYDEN - GOVT ST - W JCT HWY 17,ZEALAND TWP RD(SUNSTROM RD)@ 90 DEGREE CORNER,LOC
1756,,601,B,10.985,21.815,68.78,8.63,3.93,ST,ZEALAND TWP RD(SUNSTROM RD)@ 90 DEGREE CORNER,S JCT DRYDEN AIRPORT BYPASS,LOC
1757,,601,B,21.815,26.81,84.46,8.95,1.31,AC,S JCT DRYDEN AIRPORT BYPASS,E JCT HWY 17,LOC
1758,,602,B,2.459,12.333,60.97,7.19,3,ST,FORT FRANCES W LTS (OAKWOOD RD),JCT HWY 611,LOC
1759,,602,B,12.333,24.852,65.76,7.49,2.62,ST,JCT HWY 611,HWY 613,LOC
1760,,602,B,24.852,35.548,72.25,7.96,2.21,ST,HWY 613,0.9 KM W OF OGDEN RD,LOC
1761,,602,B,35.548,47.11,57.23,7,3.37,ST,0.9 KM W OF OGDEN RD,EMO - HWYS 11 & 71,LOC
1762,,605,B,0,4.479,35.91,4.56,3.25,ST,HWY 17,1.3KM NORTH OF SALTON RD,LOC
1763,,605,B,4.479,8.7,32.46,4.56,3.88,ST,1.3KM NORTH OF SALTON RD,MOOSE CREEK BRIDGE,LOC
1764,,605,B,8.7,12.46,35.33,4.56,3.36,ST,MOOSE CREEK BRIDGE,END OF HWY,LOC
1765,,607,B,0,9.5,74.21,8.42,2.6,ST,HWY 69,HWY 64,LOC
1766,,607,B,0,2.6,72.78,8.27,2.62,ST,SEC HWY 607-BIGWOOD,FRENCH RIVER-SCHELL'S CAMP,LOC
1767,,608,B,0,8.3,73.56,8.88,3.48,ST,HWY 61,HWY 597,LOC
1768,,608,B,8.3,19.07,67.99,8.62,4.07,ST,HWY 597,SEC HWY 595 - SOUTH GILLIES,LOC
1769,,609,B,0,3.083,59.98,7.07,2.98,ST,JCT HWY 105,LOWER FALLS BRIDGE,LOC
1770,,609,B,3.083,5.96,60.77,7.07,2.84,ST,LOWER FALLS BRIDGE,HUTCHISON CREEK BRIDGE (BAILEY BRIDGE),LOC
1771,,611,B,0,7.4,55.98,7.08,3.73,ST,SEC HWY 602,E JCT HWYS 11 & 71,LOC
1772,,611,B,9.41,16.231,57.13,7.13,3.6,ST,WEST JUNCTION HIGHWAYS 11/71,NORTHERLY TO BEST ROAD/HAYES ROAD,LOC
1773,,612,B,0,4.425,55.68,6.74,3.23,ST,MUSKOKA REG-PARRY SOUND DIST BD,HWY 69 - GORDON BAY,LOC
1774,,613,B,0,11.101,61.46,7.24,2.99,ST,SEC HWY 602,DEVLIN - HWYS 11 & 71,LOC
1775,,613,B,11.101,39.95,63.65,7.37,2.81,ST,DEVLIN - HWYS 11 & 71,LAKE DESPAIR (END OF HWY),LOC
1776,,614,B,0,25.874,67.31,7.1,1.38,AC,HWY 17,5.4KM N OF BLACK R BR,COL
1777,,614,B,25.874,51.81,83.5,8.79,1.25,AC,5.4KM N OF BLACK R BR,0.8 KM W OF CARAMAT RD (END OF HWY),COL
1778,,615,B,0,12.846,64.27,7.4,2.74,ST,HWY 71 & SEC HWY 600,3.1 KM N OF LAMPI RD CON 2-3,LOC
1779,,615,B,12.846,21.47,57.07,7,3.4,ST,3.1 KM N OF LAMPI RD CON 2-3,CLEARWATER LAKE - GOVT DOCK,LOC
1780,,617,B,0,24.15,68.4,7.68,2.45,ST,STRATTON - HWY 11,NORTH BRANCH - SEC HWY 600,LOC
1781,,618,B,0,11.701,83.57,8.84,1.3,AC,RED LAKE - HWY 105,STARRETT - OLSEN MINE RD,LOC
1782,,619,B,0,2.995,54.74,6.89,3.64,ST,JUNCTION HIGHWAY 11 (PINEWOOD) NORTHERLY,DILKE/NELLES TOWNSHIP BOUNDARY ROAD,LOC
1783,,621,B,0,11.481,73.08,8.01,2.14,ST,SLEEMAN - HWY 11,BLUE TOWNSHIP ROAD 7,LOC
1784,,621,B,11.481,36.745,66.16,7.53,2.61,ST,BLUE TOWNSHIP ROAD 7,JUNCTION HIGHWAY 619,LOC
1785,,621,B,36.745,42.522,59.78,7.15,3.15,ST,JUNCTION HIGHWAY 619,5.8 KM NORTH OF JUNCTION HIGHWAY 619,LOC
1786,,621,B,42.522,50.59,61.6,7.25,2.98,ST,5.8 KM NORTH OF JUNCTION HIGHWAY 619,END OF HWY(LAKE OF THE WOODS DOCK),LOC
1787,,622,B,0,8.402,70.65,7.6,1.54,AC,ATIKOKAN - HWY 11B,0.3 KM S OF FOOTHILLS TIMBER RD (7177),COL
1788,,622,B,8.402,15.1,93.68,9.58,0.84,AC,0.3 KM S OF FOOTHILLS TIMBER RD (7177),HYDRO GENERATING STN-W ENT,COL
1789,,622,B,15.1,50.85,79.61,9.02,2.61,ST,HYDRO GENERATING STN-W ENT,LITTLE TURTLE RIVER BR,COL
1790,,622,B,50.85,86.122,77.92,8.73,2.44,ST,LITTLE TURTLE RIVER BR,BIG TURTLE RIVER BRIDGE,COL
1791,,622,B,86.122,130.28,97.34,10,0.65,ST,BIG TURTLE RIVER BRIDGE,JUNCTION HIGHWAY 17,COL
1792,,623,B,0,5.09,90.61,9.51,1.17,AC,HWY 11,SAPAWE RD,LOC
1793,,624,B,0,40.84,74.14,8.44,2.65,ST,HWY 11 & S JCT SEC HWY 569,1.1KM S OF HWY 66 (SKI CLUB RD),LOC
1794,,624,B,40.84,41.93,42.53,6.25,3.67,AC,1.1KM S OF HWY 66 (SKI CLUB RD),HWY 66,LOC
1795,,625,B,0,29.67,72.68,8.89,3.65,ST,HIGHWAY 11,TAMARAC RD - CARAMAT,LOC
1796,,627,B,0,5.983,82.09,8.52,1.11,AC,HWY 17,HERON BAY - CPR CROSSING,LOC
1797,,627,B,5.983,12.384,82.14,8.65,1.26,AC,HERON BAY - CPR CROSSING,SEC HWY 627 ENDS SIGN,LOC
1798,,628,B,0,7,74.73,8.15,1.65,AC,HWYS 11/17,CNR S - RED ROCK,COL
1799,,630,B,0,9.3,73.38,8.15,2.32,ST,KIOSK - HWY SIGN,9.4 KM N OF KIOSK,LOC
1800,,630,B,9.3,27.8,68.82,7.97,2.85,ST,9.4 KM N OF KIOSK,HWY 17,LOC
1801,,631,B,0,51.317,98.87,10,0.65,AC,JUNCTION HIGHWAY 17,51.3KM NORTH OF JUNCTION HIGHWAY 17,LOC
1802,,631,B,51.317,62.692,95.02,9.95,1.11,AC,51.3KM NORTH OF JUNCTION HIGHWAY 17,62.7KM N OF JCT HWY 17,LOC
1803,,631,B,62.692,99.24,75.73,7.89,1.21,AC,62.7KM N OF JCT HWY 17,SECOND ST - HORNEPAYNE,LOC
