_id,SectionID,Highway,DIR,FROM_Distance,TO_Distance,PCI,DMI,IRI,Pave_Type,Pavement_Section_From,Pavement_Section_To,FUNC_CLASS
1377,,7274,B,0,0.632,91.89,9.65,1.16,AC,HWY 6/AIRPORT RD CONNECTION,AIRPORT RD,ART
1378,,7279,B,0,10.37,48.02,5.74,2.32,AC,TROUT LAKE RD / JCT OF HWY 69,2.5KM N OF CNR CROSSING,LOC
1379,,7279,B,10.37,18.69,15.16,3.29,3.76,AC,2.5KM N OF CNR CROSSING,GLADU ROAD (END OF HWY),LOC
1380,,77,B,1.7,8.196,88.58,9.14,0.99,AC,30M SOUTH OF NEW HWY 3,266M NORTH OF MERSEA ROAD 8,ART
1381,,77,B,8.196,13.479,77.71,7.79,0.82,AC,266M NORTH OF MERSEA ROAD 8,"0.2 KM E OF W JUNCTION ESSEX RD 8, STAPLES",ART
1382,,77,B,13.479,22.515,92.43,9.48,0.89,AC,"0.2 KM E OF W JUNCTION ESSEX RD 8, STAPLES",0.04KM S OF ESSEX RD (COMBER),ART
1383,,77,B,22.515,24.3,74.43,9.52,2.07,CO,0.04KM S OF ESSEX RD (COMBER),HWY 401 O'PASS,ART
1384,,7,B,0,10.655,84.43,8.85,1.2,AC,HWY 115 IC,W LT BETHANY LONGFIELD DR,ART
1385,,7,B,10.655,17.841,89.83,9.49,1.25,AC,W LT BETHANY LONGFIELD DR,S JCT HWY 35,ART
1386,,7,B,17.841,19.395,76.71,8.05,1.27,AC,S JCT HWY 35,N JCT HWY 35,ART
1387,,7,B,19.395,25.8,91.5,9.5,1.04,AC,N JCT HWY 35,REG BDY NESBITT LINE,ART
1388,,7,B,25.8,33.519,77.92,8.45,1.59,AC,REG BDY NESBITT LINE,N.JCT DURHAM RD. 57,ART
1389,,7,B,33.519,43.68,92.34,9.56,1,AC,N.JCT DURHAM RD. 57,PORT PERRY PLAZA,ART
1390,,7,B,43.68,48.398,84.94,9.33,1.71,AC,PORT PERRY PLAZA,HWY 7/12-DURHAM RD 21,ART
1391,,8,B,43.272,56.719,82.55,8.44,0.96,AC,HWY 52 - PETER'S CORNERS,0.3 KM W OF HAMILTON RD 501-SAFARI RD,COL
1392,,8,B,56.719,61.357,87.85,9.27,1.25,AC,0.3 KM W OF HAMILTON RD 501-SAFARI RD,CAMBRIDGE-WATERLOO RD 43-BRANCHTON RD(S),COL
1393,,8,B,127.317,132.974,79.39,8.31,1.22,AC,416M W O'LOANE AVE,1.615 KM W OF PERTH RD 135,ART
1394,,8,B,132.974,144.193,90.7,9.15,0.72,AC,1.615 KM W OF PERTH RD 135,MITCHELL E. LTS.,ART
1395,,8,B,147.09,163.151,84.23,8.49,0.79,AC,MITCHELL W. LTS.,SEAFORTH E. LTS. CENTENNIAL DR.,ART
1396,,8,B,164.587,176.166,85.41,8.93,1.16,AC,SEAFORTH W. LTS.,CLINTON E LTS - RANSFORD ST,ART
1397,,8,B,178.126,194.778,86.66,9,1.08,AC,CLINTON W. LTS.,GODERICH S. LTS.,ART
1398,,8,E,73.036,75.663,79.32,8.06,0.93,AC,HWY 401 IC 278,KING ST IC (REG RD 8),FWY
1399,,8,E,75.663,78.147,82.52,8.54,1.08,AC,KING ST IC (REG RD 8),FAIRWAY RD IC,FWY
1400,,8,E,78.147,80.358,90.64,9.57,1.23,AC,FAIRWAY RD IC,HWY 7,FWY
1401,,8,W,72.365,75.663,86.47,8.9,0.99,AC,HWY 401 IC 278,KING ST IC (REG RD 8),FWY
1402,,8,W,75.663,78.147,92.29,9.56,1,AC,KING ST IC (REG RD 8),FAIRWAY RD IC,FWY
1403,,8,W,78.147,80.358,80.89,8.5,1.25,AC,FAIRWAY RD IC,HWY 7,FWY
1404,,85,N,0,1.8,80.82,8.42,1.16,AC,HWY 7 I/C (EXPRESS),LANCASTER ST,FWY
1405,,85,N,1.8,4.209,81.65,8.74,1.44,AC,LANCASTER ST,UNIVERSITY AVE,FWY
1406,,85,N,4.209,6.591,80.7,8.65,1.46,AC,UNIVERSITY AVE,KING ST N (REG RD 8),FWY
1407,,85,N,6.591,9.75,70.22,7.47,1.44,AC,KING ST N (REG RD 8),400 M N REG RD 15,FWY
1408,,85,S,0,1.8,82.87,8.53,1.02,AC,HWY 7 I/C (EXPRESS),LANCASTER ST,FWY
1409,,85,S,1.8,4.209,78.91,8.48,1.49,AC,LANCASTER ST,UNIVERSITY AVE,FWY
1410,,85,S,4.209,6.591,84.19,8.83,1.21,AC,UNIVERSITY AVE,KING ST N (REG RD 8),FWY
1411,,85,S,6.591,9.75,70.54,7.51,1.44,AC,KING ST N (REG RD 8),400 M N REG RD 15,FWY
1412,,85,N,0,1.8,81.03,8.44,1.16,AC,HWY 7 I/C (COLLECTOR),LANCASTER ST,FWY
1413,,85,S,0,1.8,78.91,8.56,1.59,AC,HWY 7 I/C (COLLECTOR),LANCASTER ST,FWY
1414,,89,B,5.4,8.677,84.87,8.97,1.28,AC,HWY 400 IC,COOKSTOWN E LTS,ART
1415,,89,B,9.911,14.226,93.64,9.58,0.85,AC,COOKSTOWN W LTS,0.2 KM E OF ESSA TWP 8TH LINE,ART
1416,,89,B,14.226,20,88.15,9.4,1.36,AC,0.2 KM E OF ESSA TWP 8TH LINE,ALLISTON E LTS (E JCT SIMCOE RD 10),ART
1417,,89,B,25.004,27.534,66.79,7.58,2.03,AC,ALLISTON W LTS (INDUSTRIAL PKWY),0.24 KM W OF SIMCOE RD. 50,ART
1418,,89,B,27.534,34.1,46.72,5.57,2.29,AC,0.24 KM W OF SIMCOE RD. 50,SIMCOE/DUFFERIN COUNTY BDY (ROSEMONT),ART
1419,,89,B,34.1,45.498,93,9.46,0.79,AC,SIMCOE/DUFFERIN COUNTY BDY (ROSEMONT),0.5KM EAST OF EAST JCT. OF HWY 10 (PRIMROSE),ART
1420,,89,B,45.498,46.1,83.71,8.87,1.32,AC,0.5KM EAST OF EAST JCT. OF HWY 10 (PRIMROSE),JCT. HWY 89 & HWY 10,ART
1421,,89,B,52,63.799,93,9.58,0.93,AC,SHELBURNE WEST LIMITS,JCT. HWYS 89 & WELL RD 25 (GRAND VALLEY RD),ART
1422,,89,B,63.799,74.099,95.14,9.63,0.71,AC,JCT. HWYS 89 & WELL RD 25 (GRAND VALLEY RD),2.9 KM W OF DUFFERIN-WELLINGTON BDY,ART
1423,,89,B,74.099,81.743,94.92,9.66,0.77,AC,2.9 KM W OF DUFFERIN-WELLINGTON BDY,0.3 KM E OF WELLINGTON/GREY RD 14,ART
1424,,89,B,81.743,94.184,78.46,8.39,1.44,AC,0.3 KM E OF WELLINGTON/GREY RD 14,MT FOREST E LTS (1.4 KM E OF HWY 6-MAIN ST),ART
1425,,89,B,97.32,111.787,93.87,9.54,0.77,AC,MOUNT FOREST W LTS-SLIGO RD,HARRISTON E LTS-MINTO GARAGE,ART
1426,,9,B,8.93,16.452,74.33,8,1.53,AC,0.560 KM E OF HWY 400 IC,SCHOMBERG - HWY 27,ART
1427,,9,B,16.452,26.492,76.48,8.1,1.36,AC,SCHOMBERG - HWY 27,0.3 KM W OF SIMCOE RD 10,ART
1428,,9,B,26.492,34.062,91.22,9.55,1.13,AC,0.3 KM W OF SIMCOE RD 10,2.4 KM W OF PEEL RD 50,ART
1429,,9,B,34.062,41.631,56.79,6.01,1.48,AC,2.4 KM W OF PEEL RD 50,1 KM W OF AIRPORT RD - PEEL RD 7,ART
1430,,9,B,41.631,49.803,71.93,7.64,1.41,AC,1 KM W OF AIRPORT RD - PEEL RD 7,S JCT HWYS 10 & 24,ART
1431,,9,B,118.425,127.498,93.47,9.47,0.74,AC,HARRISTON N LTS (CNR CROSSING),CLIFFORD S LTS,ART
1432,,9,B,129.192,140.606,72.68,7.94,1.67,AC,CLIFFORD N LTS - L57-58,MILDMAY S LTS - L 26-27,ART
1433,,9,B,142.381,150.501,90.69,9.35,0.96,AC,MILDMAY N LTS - L 24,SPORTSMAN CORS - WALKERTON,ART
1434,,9,B,150.501,163.905,69.25,7.5,1.6,AC,SPORTSMAN CORS - WALKERTON,BRUCE RD 4,ART
1435,,9,B,163.905,182.5,87.79,9.41,1.42,AC,BRUCE RD 4,BRUCE CTY RD 7 - RIPLEY RD,ART
1436,,9,B,182.5,190.503,93.2,9.57,0.89,AC,BRUCE CTY RD 7 - RIPLEY RD,KINCARDINE (JCT HWYS 9 & 21),ART
1437,,93,B,15.3,27.987,90.58,9.37,1,AC,HWY 400,WAVERLEY - HWY 27,COL
1438,,93,B,27.987,39.4,81.04,8.45,1.17,AC,WAVERLEY - HWY 27,HWY 12,COL
1439,,94,B,0,3.113,88.57,9.31,1.2,AC,HIGHWAY 654,OLD HIGHWAY 11 - CALLANDER BYPASS,LOC
1440,,94,B,3.113,12.4,58.79,6.61,1.93,AC,OLD HIGHWAY 11 - CALLANDER BYPASS,HWY 17,LOC
1441,,1000,B,0,9.304,87.23,9.04,1.05,AC,WEST JCT OF HWY 2,ROSE ISLAND LANE,COL
1442,,1000,B,9.304,20.583,77.78,8.33,1.46,AC,ROSE ISLAND LANE,NARROWS LANE RD,COL
1443,,1000,B,20.583,33.571,75.31,8.16,1.59,AC,NARROWS LANE RD,BROWNS BAY PARK,COL
1444,,1000,B,33.571,37.3,88.56,9.23,1.1,AC,BROWNS BAY PARK,EAST JUNCTION OF HIGHWAY 2,COL
1445,,7045,B,0,1.49,61.43,8.37,4.85,ST,MACINTYRE RD JCT OF HWY 17,MACINTYRE RD JCT OF TROUT LAKE RD,LOC
1446,,7088,B,0,1.645,65.34,7.78,3.17,ST,HAVILLAND SHORES DR,HAVILLAND SHORES DR W JCT OF HWY 17,LOC
1447,,7089,B,0,0.67,69.11,8.84,4.22,ST,"HAVILLAND SHORES DR E, S JCT OF HWY 17","HAVILLAND SHORES DR E, N JCT OF HWY 17",LOC
1448,,7090,B,0,1.662,68.16,8.11,2.48,AC,HARMONY BEACH RD S JCT OF HWY 17,HARMONY BEACH RD N JCT OF HWY 17,LOC
1449,,7122,B,0,0.703,58.85,9.11,6.53,ST,OLD HWY 129 S JCT OF HWY 129,OLD HWY 129 N JCT OF HWY 129,LOC
1450,,7148,B,1.45,8.018,91.43,9.51,1.06,AC,MOSLEY STREET (SIMCOE RD 92),COLLINGWOOD E LTS (0.3KM E OF SIXTH LINE),LOC
1451,,7162,B,0,0.87,74.6,8.41,1.98,AC,JCT HWY 520,HWY 11 - N ENT TO BURKS FALLS,LOC
1452,,7172,B,0,0.7,69.67,7.62,1.69,AC,JCT OF HWY 101 / YOUNG ST,JCT OF RAILWAY AVE / YOUNG ST,LOC
1453,,7188,B,0,7.75,67.1,7.46,1.84,AC,OLD HWY 11 SUNSET PASS DR.,S JCT HWY 520,LOC
1454,,7285,B,0,1,53.3,5.23,1.19,ST,MCVITTIE RD AND NELSON RD,NELSON RD AND OLD HWY 69 (ESTAIRE RD),LOC
1455,,7286,B,0,0.7,51.54,6.66,2.96,AC,GLADU RD,HWY 69,LOC
1456,,7287,B,0.265,2.31,72.42,8.98,3.84,ST,NOBEL RD (HWY 7909),HWY 559,LOC
1457,,7289,B,0,6.128,77.55,8.04,1.14,AC,HWY 400 (I/C 189),MUSKOKA ROAD 169,LOC
1458,,7289,B,6.128,21.9,60.97,6.7,1.75,AC,MUSKOKA ROAD 169,S JCT OF HWY141,LOC
1459,,7290,B,0,2.64,50.55,6.4,2.78,AC,N JCT OF HWY141,N JCT OF HWY 400,LOC
1460,,7291,B,0.156,2.65,74.43,8.29,1.86,AC,JCT OF HWY 11,JCT OF HWY 124,LOC
1461,,7292,B,0,0.623,49.6,7.41,4.11,AC,JCT OF HWY 7291 (MUSKOKA RD),END OF HWY,LOC
1462,,7293,B,0,0.17,68.6,9.28,3.82,AC,JCT OF HWY 7294 (SUNNY RIDGE RD),END OF HWY,LOC
1463,,7294,B,0,0.93,65,7.37,2.01,AC,JCT OF HWY 124,END OF HWY,LOC
1464,,7295,B,0,1.142,83.66,9,1.48,AC,PEVENSEY RD,END OF HWY,LOC
1465,,7296,B,0,2.61,70.24,7.85,1.89,AC,ROBINS RD,END OF HWY,LOC
1466,,7297,B,0,0.933,55.6,6.77,2.55,AC,OKE DR,END OF HWY,LOC
1467,,7298,B,0,2,74.42,8.89,2.58,AC,ONTARIO ST IC,END OF HWY,LOC
1468,,7299,B,0,7.252,67.95,7.54,1.82,AC,LOVERING LAKE RD,BURWASH RD,LOC
1469,,7300,B,0,5.1,97.34,10,0.65,ST,GOVERNMENT RD - N END OF SPANISH R BR,SAGAMOC FIRST NATION BOUNDARY,LOC
1470,,7909,B,0,6.14,75.55,8.34,1.77,AC,LAKE FOREST DR,HWY 559,LOC
1471,,7910,B,0,1.6,75.42,7.91,1.27,AC,HWY 400 IC,HWY 7909 (NOBEL RD),LOC
1472,,502,B,0,28.718,93.42,9.52,0.8,AC,JCT HWY 11,.2 KM N OF BIG SAWBILL LAKE RD,COL
1473,,502,B,28.718,47.088,81.1,8.35,1.04,AC,.2 KM N OF BIG SAWBILL LAKE RD,0.8KM S OF GRAVE RD,COL
1474,,502,B,47.088,65.967,56.02,6.27,1.89,AC,0.8KM S OF GRAVE RD,0.1KM S OF TROUT RD,COL
1475,,502,B,65.967,102.696,91.52,9.48,1.01,AC,0.1KM S OF TROUT RD,7.2 KM N OF RATTLESNAKE CREEK,COL
1476,,502,B,102.696,139.944,91.28,9.49,1.05,AC,7.2 KM N OF RATTLESNAKE CREEK,1.6 KM S OF CENTURY RD,COL
1477,,502,B,139.944,151.4,89.35,9.4,1.2,AC,1.6 KM S OF CENTURY RD,JUNCTION HIGHWAY 594,COL
1478,,510,B,0,2.8,64.56,8,3.67,ST,MAGNETAWAN-SPARKS ST - HWY 520,HWY 124,LOC
1479,,516,B,0,36.7,73.95,8.25,2.37,ST,SEC HWY 599,0.5 KM W OF TRIPOLI RD,LOC
1480,,516,B,36.7,73.654,70.84,7.96,2.47,ST,0.5 KM W OF TRIPOLI RD,VERMILION RIVER RD,LOC
1481,,516,B,73.654,103.73,80.59,8.42,1.19,AC,VERMILION RIVER RD,SEC HWY 642,LOC
1482,,518,B,15.288,18.734,43.2,5.33,2.47,AC,KEARNY W LTS,4KM E OF HWY 592,LOC
1483,,518,B,18.734,22.911,51.32,6.33,2.59,AC,4KM E OF HWY 592,JCT STAR LAKE ROAD (EMSDALE),LOC
1484,,518,B,22.911,25.377,56.52,6.45,2.04,AC,JCT STAR LAKE ROAD (EMSDALE),N JCT HWY 11/518 IC,LOC
1485,,518,B,25.377,38.6,74.34,8.28,1.86,AC,N JCT HWY 11/518 IC,13KM W OF HWY 11 - SPRUCEDALE W LMT,LOC
1486,,518,B,38.6,42.849,69.16,7.91,2.69,ST,13KM W OF HWY 11 - SPRUCEDALE W LMT,BORDEAU RD-MCMURRICH TWP,LOC
1487,,518,B,42.849,49.062,57.29,7.16,3.62,ST,BORDEAU RD-MCMURRICH TWP,BEAR LAKE BR,LOC
1488,,518,B,49.062,57.101,69.99,8.1,2.85,ST,BEAR LAKE BR,8.0 KM W OF BEAR LAKE BR,LOC
1489,,518,B,57.101,61.737,65.21,7.76,3.16,ST,8.0 KM W OF BEAR LAKE BR,CHRISTIE/MONTEITH TOWNSHIP LINE,LOC
1490,,518,B,61.737,70.489,67.56,7.86,2.9,ST,CHRISTIE/MONTEITH TOWNSHIP LINE,JAMES STREET (ORRVILLE),LOC
1491,,518,B,70.489,74.031,72.26,7.83,2.28,AC,JAMES STREET (ORRVILLE),TALLY HO SWORDS RD,LOC
1492,,518,B,74.031,81.174,88.47,9.55,1.5,AC,TALLY HO SWORDS RD,6.29KM EAST OF HWY 400/518 IC,LOC
1493,,518,B,81.174,87.767,88.8,9.6,1.52,AC,6.29KM EAST OF HWY 400/518 IC,400 M WEST OF HWY 400/518 IC,LOC
1494,,519,B,0,16.416,97.46,10,0.84,AC,JCT HWY 17,15.9KM N OF JCT HWY 17,LOC
1495,,519,B,16.416,30.47,97.22,10,0.87,AC,15.9KM N OF JCT HWY 17,END OF HWY AT DUBREUILVILLE,LOC
1496,,520,B,0,1.211,81.12,8.75,1.52,AC,HIGHWAY 11 - S ENT TO BURKS FALLS,BURKS FALLS S LTS (BURKS FALLS SIGN),LOC
1497,,520,B,2.3,3.613,74.75,8.71,2.32,AC,JCT HWY 7162 (ONTARIO ST),1.2 KM W OF ONTARIO ST (ALICE ST),LOC
1498,,520,B,3.613,13.888,73.76,8.12,2.2,ST,1.2 KM W OF ONTARIO ST (ALICE ST),LAKEVIEW DR W,LOC
1499,,520,B,13.888,24.195,74.86,8.51,2.63,ST,LAKEVIEW DR W,MAGNETAWAN MUNICIPAL PARK ENT,LOC
1500,,520,B,24.195,25.318,68.43,7.74,2.77,AC,MAGNETAWAN MUNICIPAL PARK ENT,0.2 KM W OF HWY 510,LOC
1501,,520,B,25.318,27.8,55.97,6.89,2.64,AC,0.2 KM W OF HWY 510,EAST JCT HWY 124,LOC
1502,,520,B,43.22,47.351,67.61,7.85,2.87,ST,W JCT HWY 124,110M S OF NELSON CLELLAND RD,LOC
1503,,520,B,47.351,68.52,70.41,8.69,3.74,ST,110M S OF NELSON CLELLAND RD,END OF HWY (ARDBEG - CLEAR LAKE RD),LOC
1504,,522,B,0,2.56,98.87,10,0.65,AC,HWY 11/MCFADDEN LINE,HWY 522B/MAIN ST,LOC
1505,,522,B,3.129,21.762,64.25,7.06,1.74,AC,BARRETT ST(N)TROUT CREEK,6.8KM E OF HWY 524 (E. OF COMMANDA),LOC
1506,,522,B,21.762,37.525,64.97,7.34,1.98,AC,6.8KM E OF HWY 524 (E. OF COMMANDA),8.6 KM W OF HWY 524,LOC
1507,,522,B,37.525,55.024,54.89,6.16,1.91,AC,8.6 KM W OF HWY 524,26.2 KM W OF HWY 524,LOC
1508,,522,B,55.024,62.021,52.55,6.39,2.5,AC,26.2 KM W OF HWY 524,32.8KM W OF HWY 524 (PORT LORING W. LMT.),LOC
1509,,522,B,62.021,71.07,78.43,8.87,2.58,ST,32.8KM W OF HWY 524 (PORT LORING W. LMT.),TORONADOS RD (FORMERLY ROGERSONS RD),LOC
1510,,522,B,71.07,82.308,74.04,8.26,2.37,ST,TORONADOS RD (FORMERLY ROGERSONS RD),ESS NARROWS BRIDGE,LOC
1511,,522,B,82.308,109.36,82.4,9.1,2.23,ST,ESS NARROWS BRIDGE,HIGHWAY 69,LOC
1512,,522,B,0,1.937,88.04,9.37,1.34,AC,HWY 522/MAIN ST,HEMLOCK RD,LOC
1513,,523,B,0,20.087,86.41,9.78,2.61,ST,NIPPISSING-HASTINGS COUNTY SIGN,HWY 60,LOC
1514,,524,B,0,4.6,84.86,9.54,2.5,ST,SEC HWY 522,SEC HWY 534,LOC
1515,,525,B,0,27.005,57.4,7.03,3.39,ST,SEC HWY 596,WHITE DOG FALLS DAM,LOC
1516,,525,B,27.005,35.45,44.46,6.51,4.89,ST,WHITE DOG FALLS DAM,ISLINGTON IND RES S LTS,LOC
1517,,526,B,0,3.6,84.78,9.39,1.8,AC,HWY 69,BRITT POST OFFICE,LOC
1518,,527,B,0,11.621,95.17,9.63,0.7,AC,HWYS 11/17,11.6KM NORTH OF HIGHWAYS 11/17,COL
1519,,527,B,11.621,39.641,93.91,9.59,0.82,AC,11.6KM NORTH OF HIGHWAYS 11/17,39.9KM N OF HWY 11/17 (DOG RIVER CULV),COL
1520,,527,B,39.641,55.27,92.93,9.49,0.83,AC,39.9KM N OF HWY 11/17 (DOG RIVER CULV),10.6 KM N OF DORION RD -DORION CUT OFF,COL
1521,,527,B,55.27,71.37,85.08,8.81,1.06,AC,10.6 KM N OF DORION RD -DORION CUT OFF,OLD PIPLINE SIDE ROAD (W),COL
1522,,527,B,71.37,97.4,93.53,9.58,0.86,AC,OLD PIPLINE SIDE ROAD (W),3.15KM N OF LAC DES ILES MINE RD,COL
1523,,527,B,97.4,122.19,76.54,8.01,1.24,AC,3.15KM N OF LAC DES ILES MINE RD,ROAD 33 (E),COL
1524,,527,B,122.19,145.372,86.33,8.89,0.99,AC,ROAD 33 (E),HURKETT RD (BLACK SURGEON RD),COL
1525,,527,B,145.372,175.364,67.53,8.37,2.81,ST,HURKETT RD (BLACK SURGEON RD),5.7 KM N OF GULL R BR,COL
1526,,527,B,175.364,197.147,75.25,8.62,2.75,ST,5.7 KM N OF GULL R BR,KOPKA R BR,COL
1527,,527,B,197.147,235.48,79.61,9.02,2.61,ST,KOPKA R BR,1ST AVE - ARMSTRONG,COL
1528,,528,B,0,13.5,68.87,7.75,2.48,ST,LAFRENIERE'S CORS-HWY 64,WOLSELEY BAY (END OF HWY),LOC
1529,,528,B,0,5.1,66.66,8.34,3.84,ST,SEC HWY 528,PINE COVE (END OF HWY),LOC
1530,,529,B,0,6.783,49.73,7.57,5.67,ST,S JCT HWY 69,SEC HWY 529A-BAYFIELD RD,LOC
1531,,529,B,6.783,23.138,57.42,7.26,3.76,ST,SEC HWY 529A-BAYFIELD RD,0.5 KM SOUTH OF SECONDARY HIGHWAY 645,LOC
1532,,529,B,23.138,25.792,54.91,7.68,4.9,ST,0.5 KM SOUTH OF SECONDARY HIGHWAY 645,NORTH JUNCTION HIGHWAY 69,LOC
1533,,529,B,0,4.5,79.56,9.23,2.96,ST,SEC HWY 529,BAYFIELD-BAYFIELD LODGE,LOC
1534,,531,B,0,3.5,82.15,8.73,1.36,AC,BONFIELD-TWP RD C 8-9,HWY 17,LOC
1535,,532,B,0,5.892,63.11,6.8,1.58,AC,SEC HWY 556,0.4KM N OF ACHIGAN CR BR,LOC
1536,,532,B,5.892,9.172,91.65,9.99,2,ST,0.4KM N OF ACHIGAN CR BR,4.3KM N OF ACHIGAN CR BR,LOC
1537,,533,B,1.031,4.78,82.36,8.78,1.39,AC,1KM N OF HWY 17 MATTAWA,SEC HWY 656 - LA CAVE RD,LOC
1538,,533,B,4.78,15.125,70.23,8.92,3.17,ST,SEC HWY 656 - LA CAVE RD,FOREST ACRES RD (W),LOC
1539,,533,B,15.125,37.752,76.59,8.9,2.96,ST,FOREST ACRES RD (W),14.3KM E OF HWY 63,LOC
1540,,533,B,37.752,52.012,76.69,8.8,2.78,ST,14.3KM E OF HWY 63,HWY 63,LOC
1541,,534,B,0,13.324,76.56,8.86,2.9,ST,0.2 KM S OF POWASSAN - HWY 11,JUNCTION HIGHWAY 654,LOC
1542,,534,B,13.324,26.937,68.68,8.32,3.45,ST,JUNCTION HIGHWAY 654,3.4 KM EAST OF HWY 524,LOC
1543,,534,B,26.937,31.737,70.66,8.22,2.92,ST,3.4 KM EAST OF HWY 524,1.4 KM W OF JCT HWY 524 BEAUDRY CREEK,LOC
1544,,534,B,31.737,34.823,55.48,6.89,3.51,ST,1.4 KM W OF JCT HWY 524 BEAUDRY CREEK,RESTOULE-COMMANDA LAKE RD,LOC
1545,,534,B,34.823,43.854,66.75,7.97,3.22,ST,RESTOULE-COMMANDA LAKE RD,PATTERSON LAKE RD (PARK ENTRANCE),LOC
1546,,535,B,0,0.695,47.5,5.42,2.01,AC,NOELVILLE-HWY 64,0.7KM N OF HWY 64,LOC
1547,,535,B,0.695,8.155,86.65,9.02,1.11,AC,0.7KM N OF HWY 64,8.1 KM N. JCT. HWY. 64,LOC
1548,,535,B,8.155,20.332,64.85,7.21,1.84,AC,8.1 KM N. JCT. HWY. 64,20.2 KM N OF HWY 64,LOC
1549,,535,B,20.332,26.9,66.89,7.32,1.7,AC,20.2 KM N OF HWY 64,ST CHARLES - MAIN ST/KING ST E INT,LOC
1550,,535,B,26.9,38.472,73.89,7.96,1.54,AC,ST CHARLES - MAIN ST/KING ST E INT,HAGAR - HWY 17,LOC
1551,,535,B,38.472,40.175,62.07,7.32,2.34,AC,HAGAR - HWY 17,0.1 KM N OF ROY LUMBER CO ENT,LOC
1552,,535,B,40.175,48.77,71.76,8.17,2.64,ST,0.1 KM N OF ROY LUMBER CO ENT,END OF HWY - LABELLE RD(E) SAUVE RD(W),LOC
1553,,537,B,0,3.04,63.45,7.01,1.79,AC,HWY 7279 (OLD HWY 69),0.3KM E OF HWY 7042 (OLD WANUP RD),LOC
1554,,537,B,3.04,16.115,72.12,8.59,2.41,ST,0.3KM E OF HWY 7042 (OLD WANUP RD),FINNI RD - DRYDEN (3.6KM S OF HWY 17),LOC
1555,,538,B,0,5.6,56.35,7.91,5.02,ST,NORTH SHORE - E JCT HWY 17,NORTH SHORE - W JCT HWY 17,LOC
1556,,539,B,0,0.516,69.79,7.97,2.09,AC,WARREN - HWY 17,WARREN N LTS (LAFONTAINE AV),LOC
1557,,539,B,0.516,8.751,76.66,8.62,2.49,ST,WARREN N LTS (LAFONTAINE AV),3.3 KM N OF JCT SUDBURY/NIPPISSING BDY,LOC
1558,,539,B,8.751,13.152,58.73,6.92,2.97,ST,3.3 KM N OF JCT SUDBURY/NIPPISSING BDY,7.7 KM N OF JCT SUDBURY/NIPPISSING BDY,LOC
1559,,539,B,13.152,14.856,57.38,7.12,3.54,ST,7.7 KM N OF JCT SUDBURY/NIPPISSING BDY,MONROE RD,LOC
1560,,539,B,14.856,21.714,63,7.57,3.26,ST,MONROE RD,ROBERTS/GUILLEMETTE RD,LOC
1561,,539,B,21.714,23.4,75.93,8.62,2.62,ST,ROBERTS/GUILLEMETTE RD,SEC HWY 539A,LOC
1562,,539,B,23.4,36.998,79.57,8.72,2.12,ST,SEC HWY 539A,FIELD - HIGHWAY 64,LOC
1563,,539,B,0,5.792,67.85,8.18,3.37,ST,SEC HWY 539,TERT RD 805,LOC
1564,,540,B,0.999,18.656,85.76,8.9,1.08,AC,LITTLE CURRENT S LTS,17.6 KM W OF LITTLE CURRENT,LOC
1565,,540,B,18.656,44.266,90.96,9.38,0.96,AC,17.6 KM W OF LITTLE CURRENT,KAGAWONG-YOUNGE AND MAIN ST INT,LOC
1566,,540,B,44.266,60.3,90.26,9.38,1.06,AC,KAGAWONG-YOUNGE AND MAIN ST INT,GORE BAY E JCT (540B & 542),LOC
1567,,540,B,60.3,64.771,64.89,8.13,2.89,ST,GORE BAY E JCT (540B & 542),JCT SMITHS BAY RD/NOBLE SIDE RD,LOC
1568,,540,B,64.771,66.816,68.23,8.21,3.35,ST,JCT SMITHS BAY RD/NOBLE SIDE RD,SECONDARY HWY 540A (AIRPORT RD),LOC
1569,,540,B,66.816,70.839,70.07,7.96,2.6,ST,SECONDARY HWY 540A (AIRPORT RD),GORDON TOWNSHIP - CONCESSION 4,LOC
1570,,540,B,70.839,82.294,55.94,7.46,4.36,ST,GORDON TOWNSHIP - CONCESSION 4,ADANAC RD (W. LTS OF EVANSVILLE),LOC
1571,,540,B,82.294,85.116,55.66,6.96,3.59,ST,ADANAC RD (W. LTS OF EVANSVILLE),BELL RD,LOC
1572,,540,B,85.116,89.933,31.35,4.19,3.48,ST,BELL RD,AINSLIE RD (N) MISERY BAY PARK RD (S),LOC
1573,,540,B,89.933,101.761,28.6,4.07,3.78,ST,AINSLIE RD (N) MISERY BAY PARK RD (S),SILVER WATER - BURNT ISLAND RD,LOC
1574,,540,B,101.761,103.8,32.31,4.85,4.38,ST,SILVER WATER - BURNT ISLAND RD,KEMP LAKE RD,LOC
1575,,540,B,103.8,115.994,48.91,5.96,3.18,ST,KEMP LAKE RD,ESSING RD,LOC
1576,,540,B,115.994,128.492,37.14,4.48,2.9,ST,ESSING RD,MELDRUM BAY - MCDONALD AVE,LOC
1577,,540,B,0,5.8,71.67,8.54,3.27,ST,SEC HWY 540,BARRIE ISLAND RD 5TH SIDEROAD,LOC
1578,,540,B,0,1.021,88.54,9.35,1.25,AC,E JCT SEC HWYS 540 & 542,GORE BAY EAST LIMITS,LOC
1579,,540,B,3.751,5.1,79.88,8.86,2.3,ST,GORE BAY WEST LIMITS,WEST JCT SEC HWY 540,LOC
